id,observed_on,quality_grade,captive_cultivated,latitude,longitude,scientific_name,common_name
74994754,2021-04-20,research,false,29.5477611111,-98.4467305556,Battus philenor,Pipevine Swallowtail
74994830,2021-04-20,research,false,29.5466972222,-98.4463,Battus philenor,Pipevine Swallowtail
74994945,2021-04-20,research,false,29.5433388889,-98.4414972222,Battus philenor,Pipevine Swallowtail
74995509,2021-04-10,research,false,29.0154964429,-98.4779033326,Battus philenor,Pipevine Swallowtail
74995884,2021-04-18,research,false,29.3774672607,-95.6059048545,Battus philenor,Pipevine Swallowtail
74996249,2021-04-05,research,false,29.2485281196,-98.2484932679,Battus philenor,Pipevine Swallowtail
74996355,2021-04-05,research,false,29.2485655636,-98.2485308188,Battus philenor,Pipevine Swallowtail
74996498,2021-04-05,research,false,29.2485679038,-98.2485254544,Battus philenor,Pipevine Swallowtail
74996655,2021-04-05,research,false,29.2485632233,-98.2485361832,Delphinium carolinianum,Wild Blue Larkspur
74996874,2021-04-05,research,false,29.2485749246,-98.248533501,Battus philenor,Pipevine Swallowtail
74997010,2021-04-23,research,false,29.6890163889,-98.352845,Battus philenor,Pipevine Swallowtail
74997257,2021-04-05,research,false,29.248429829,-98.2483806151,Battus philenor,Pipevine Swallowtail
74997637,2021-04-19,research,false,38.4549955518,-122.6711616355,Battus philenor,Pipevine Swallowtail
74997883,2021-04-23,research,false,34.6142438487,-81.6652126928,Battus philenor,Pipevine Swallowtail
