id,observed_on,quality_grade,latitude,longitude,place_town_name,place_county_name,place_state_name,scientific_name,common_name
1716374,2015-07-02,research,37.545802,-77.510777,,Richmond city,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
1717489,2015-07-02,research,35.176546,-93.617206,,Logan,Arkansas,Limenitis arthemis astyanax,Red-spotted Purple
1720223,2015-07-03,research,39.170987,-76.757301,,Howard,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
1720423,2015-07-03,research,39.6186833333,-84.0964138333,,Greene,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
1722946,2015-07-04,research,30.563289,-96.217332,,Brazos,Texas,Limenitis arthemis astyanax,Red-spotted Purple
1725859,2015-06-01,research,40.995201,-77.699046,,Centre,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
1728037,2015-07-05,research,33.292091,-95.653796,,Hopkins,Texas,Limenitis arthemis astyanax,Red-spotted Purple
1728660,2015-07-05,research,41.804469,-87.807999,,Cook,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
1730422,2015-07-05,research,39.5006866667,-84.0545721667,,Warren,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
1731852,2015-07-05,research,37.880282,-87.559941,Henderson,Henderson,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
1734991,2015-07-07,research,40.321755,-75.205889,,Bucks,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
1744494,2015-07-11,research,35.810733,-84.739588,,Roane,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
1745851,2015-07-11,research,40.077225,-84.640156,,Darke,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
1745893,2015-07-11,research,35.762125,-84.762413,,Rhea,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
1748678,2015-07-12,research,39.002727,-77.067965,Chevy Chase (Incl. Martin's Additions),Montgomery,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
1749134,2015-06-15,research,35.689277,-82.197006,,McDowell,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1768162,2010-08-23,research,35.954675,-81.927929,,Burke,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1768802,2015-07-09,research,40.69533,-74.507189,,Morris,New Jersey,Limenitis arthemis astyanax,Red-spotted Purple
1774775,2015-07-16,research,40.0822555556,-88.2083666667,,Champaign,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
1775638,2015-07-15,research,36.1726283333,-94.6698383333,,Delaware,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
1775819,2015-07-16,research,36.67212,-81.207816,,Grayson,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
1784679,2015-07-19,research,40.653208,-80.079493,,Allegheny,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
1784865,2015-07-20,research,43.629366,-73.35228,West Haven,Rutland,Vermont,Limenitis arthemis astyanax,Red-spotted Purple
1785996,2015-07-20,research,,,,,,Limenitis arthemis astyanax,Red-spotted Purple
1786140,2015-07-14,research,40.2855216667,-79.9358216667,,Allegheny,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
1786838,2015-07-11,research,35.762087,-84.762324,,Rhea,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
1789245,2015-07-21,research,41.787409,-88.177868,,DuPage,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
1789782,2015-07-21,research,42.263675,-83.066339,,Essex,,Limenitis arthemis astyanax,Red-spotted Purple
1794089,2015-07-23,research,40.700969,-82.556151,,Richland,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
1798051,2015-07-24,research,32.5212096051,-94.7051491832,,Gregg,Texas,Limenitis arthemis astyanax,Red-spotted Purple
1807569,2015-07-27,research,36.155074,-80.298811,,Forsyth,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1814472,2015-07-29,research,42.2483602226,-83.6995347606,,Washtenaw,Michigan,Limenitis arthemis astyanax,Red-spotted Purple
1818824,2010-07-18,research,41.658142,-81.424337,,Lake,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
1824256,2015-08-01,research,40.287611,-74.172365,,Monmouth,New Jersey,Limenitis arthemis astyanax,Red-spotted Purple
1825056,2015-07-15,research,40.018037,-77.554003,,Franklin,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
1829703,2015-07-30,research,33.5369213889,-83.9432780278,,Newton,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
1829785,2014-07-02,research,20.273056143,-100.1665616975,,,Querétaro,Limenitis arthemis,Red-spotted Admiral
1830284,2015-07-31,research,33.5359213611,-83.9433130556,,Newton,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
1833394,2015-08-04,research,40.311145,-79.84427,,Allegheny,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
1833519,2015-08-04,research,36.2966166667,-95.5700616667,,Rogers,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
1834235,2015-08-04,research,41.8850121718,-88.1459956249,,DuPage,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
1837229,2015-03-27,research,30.426337,-91.038989,,,Louisiana,Limenitis arthemis astyanax,Red-spotted Purple
1838054,2015-07-21,research,35.81168,-78.71393,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1845988,2015-08-08,research,34.466249,-79.351512,,Dillon,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1846660,2015-08-01,research,40.017952,-77.553756,,Franklin,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
1846824,2012-12-04,research,20.12223976,-99.6405981116,,,Hidalgo,Limenitis arthemis arizonensis,Arizona Red-spotted Purple
1848438,2015-08-08,research,35.464159,-80.490317,,Cabarrus,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1848439,2015-08-08,research,35.464115,-80.490397,,Cabarrus,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1848440,2015-08-08,research,35.464136,-80.49026,,Cabarrus,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1859432,2015-08-12,research,35.606068,-81.056519,,Catawba,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1859861,2015-08-12,research,41.8426560616,-88.1573382712,,DuPage,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
1860447,2015-08-12,research,41.1502845353,-82.0702641272,,Medina,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
1861230,2011-08-12,research,40.359495,-74.764966,,Mercer,New Jersey,Limenitis arthemis astyanax,Red-spotted Purple
1861522,2015-08-13,research,37.519476,-77.4197,,Richmond city,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
1862580,2015-08-08,research,39.0325866667,-76.239495,,Kent,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
1864463,2015-08-15,research,35.511038,-93.324628,,Johnson,Arkansas,Limenitis arthemis astyanax,Red-spotted Purple
1866109,2015-07-25,research,38.977357,-75.530696,,Kent,Delaware,Limenitis arthemis astyanax,Red-spotted Purple
1866539,2015-07-11,research,38.909714,-76.468163,,Anne Arundel,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
1869541,2015-08-17,research,42.264978,-83.077745,,Essex,,Limenitis arthemis arthemis × astyanax,White Admiral × Red-spotted Purple
1869830,2013-09-01,research,35.0312500982,-89.3041576258,,Fayette,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
1872213,2015-08-16,research,40.0386,-77.3258833333,,Cumberland,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
1874922,2015-08-19,research,39.18053356,-77.0587622,,Montgomery,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
1876532,2015-08-01,research,29.9547634953,-98.7417613371,,Kendall,Texas,Limenitis arthemis astyanax,Red-spotted Purple
1885594,2015-08-05,research,37.540018,-77.5148,,Richmond city,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
1885773,2010-07-24,research,31.08116,-91.524855,,Wilkinson,Mississippi,Limenitis arthemis astyanax,Red-spotted Purple
1886306,2015-08-21,research,38.9427183333,-76.696495,,Prince George's,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
1887992,2015-08-22,research,35.7454216667,-78.8983383333,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1888477,2015-08-14,research,36.0909,-79.840203,,Guilford,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1889713,2015-08-21,research,35.116813,-80.72368,,Mecklenburg,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1892950,2011-08-02,research,43.539248,-80.215679,,Wellington,,Limenitis arthemis astyanax,Red-spotted Purple
1894069,2015-08-26,research,36.874134,-80.297779,,Floyd,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
1894184,2015-08-22,research,34.246376,-83.831396,,Hall,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
1897316,2013-08-08,research,35.138006,-89.833338,,Shelby,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
1897359,2012-07-24,research,42.165185,-84.424782,,Jackson,Michigan,Limenitis arthemis astyanax,Red-spotted Purple
1897653,2015-08-27,research,38.91403,-76.9423333333,,District of Columbia,District of Columbia,Limenitis arthemis astyanax,Red-spotted Purple
1909778,2015-09-01,research,37.179795,-86.1118166667,,Edmonson,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
1909966,2015-08-30,research,38.750586,-76.7016,,Prince George's,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
1913417,2015-08-16,research,37.550157,-77.518888,,Richmond city,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
1920457,2015-09-05,research,39.617946,-84.096506,,Greene,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
1922993,2015-09-06,research,38.01019,-78.452161,,Albemarle,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
1925758,2015-09-06,research,38.598487,-78.373003,,Page,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
1927745,2015-08-24,research,35.150363,-89.984787,,Shelby,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
1942344,2015-09-12,research,41.8861,-88.040915,,DuPage,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
1942801,2015-06-14,research,41.543525,-77.711584,,Potter,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
1944187,2015-09-13,research,37.460606,-89.137856,,Union,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
1946852,2015-09-14,research,38.733008,-82.990747,,Scioto,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
1957979,2015-08-28,research,37.903457,-84.360654,,Fayette,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
1966441,2010-07-23,research,41.527891,-70.658539,"Falmouth, Massachusetts and coastal waters",Barnstable,Massachusetts,Limenitis arthemis astyanax,Red-spotted Purple
1973479,2015-09-18,research,38.481947,-90.82406,,Franklin,Missouri,Limenitis arthemis astyanax,Red-spotted Purple
1976757,2015-08-29,research,36.0681611667,-79.8070916667,,Guilford,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
1999042,2015-09-23,research,37.545734,-77.511055,,Richmond city,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
2002797,2015-08-30,research,39.021451,-78.019152,,Clarke,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
2003795,2015-09-08,research,38.71345,-77.79527,,Fauquier,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
2007908,2015-09-24,research,37.551992,-89.440041,,Union,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
2007923,2015-09-24,research,37.551992,-89.440041,,Union,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
2014811,2012-07-02,research,41.012463,-80.005385,,Butler,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
2014812,2012-07-02,research,41.012463,-80.005385,,Butler,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
2017912,2015-07-18,research,37.941075,-77.6253583333,,Hanover,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
2032753,2015-09-27,research,33.209841,-87.569173,,Tuscaloosa,Alabama,Limenitis arthemis astyanax,Red-spotted Purple
2053699,2015-09-14,research,40.424515,-79.904208,Pittsburgh,Allegheny,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
2066997,2015-10-04,research,42.059234,-71.071803,"Easton, MA",Plymouth,Massachusetts,Limenitis arthemis astyanax,Red-spotted Purple
2067014,2015-10-04,research,42.059362,-71.069966,,Plymouth,Massachusetts,Limenitis arthemis astyanax,Red-spotted Purple
2067043,2015-10-04,research,42.059189,-71.071768,,Plymouth,Massachusetts,Limenitis arthemis astyanax,Red-spotted Purple
2067045,2015-10-04,research,42.059195,-71.071763,,Plymouth,Massachusetts,Limenitis arthemis astyanax,Red-spotted Purple
2071689,2015-10-04,research,36.2848444444,-83.0762472222,,Hawkins,Tennessee,Limenitis arthemis astyanax,Red-spotted Purple
2074327,2010-07-26,research,35.817116,-78.726364,,Wake,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
2074474,2015-06-13,research,40.884927,-75.762464,,Carbon,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
2078634,2015-10-01,research,37.544041,-84.90082,,Boyle,Kentucky,Limenitis arthemis astyanax,Red-spotted Purple
2082789,2015-10-06,research,35.996924,-78.939137,,Durham,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
2108225,2015-08-24,research,37.385116,-78.308046,,Cumberland,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
2163796,2010-06-13,research,34.552666,-77.397184,,Onslow,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
2305514,2015-10-21,research,33.067103,-96.963438,,Denton,Texas,Limenitis arthemis astyanax,Red-spotted Purple
2315791,2015-06-14,research,35.68851,-82.1981,,McDowell,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
2351432,2013-08-13,research,40.573448,-74.448594,,Middlesex,New Jersey,Limenitis arthemis astyanax,Red-spotted Purple
2374311,2004-07-10,research,43.73118,-72.910158,Chittenden,Rutland,Vermont,Limenitis arthemis arthemis × astyanax,White Admiral × Red-spotted Purple
2418695,2015-05-12,research,35.446062,-80.635619,,Cabarrus,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
2432503,2015-06-10,research,42.187877,-71.093452,,Norfolk,Massachusetts,Limenitis arthemis astyanax,Red-spotted Purple
2436138,2014-07-26,research,36.045074,-79.924421,,Guilford,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
2452153,2015-09-13,research,35.696139,-90.440216,,Poinsett,Arkansas,Limenitis arthemis astyanax,Red-spotted Purple
2465779,2012-06-24,research,39.0576333333,-77.2978083333,,Montgomery,Maryland,Limenitis arthemis astyanax,Red-spotted Purple
2465789,2015-10-17,research,36.4604366667,-76.0299483333,,Currituck,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
2465836,2014-08-08,research,42.977525,-70.6138716667,,Rockingham,New Hampshire,Limenitis arthemis,Red-spotted Admiral
2487603,2014-09-14,research,32.062919,-94.136277,,Panola,Texas,Limenitis arthemis astyanax,Red-spotted Purple
2492931,2015-08-14,research,42.859526,-72.725927,,Windham,Vermont,Limenitis arthemis astyanax,Red-spotted Purple
2501009,2014-09-24,research,33.413539,-97.053145,,Denton,Texas,Limenitis arthemis astyanax,Red-spotted Purple
2555982,2003-07-27,research,40.420264,-79.846675,,Allegheny,Pennsylvania,Limenitis arthemis astyanax,Red-spotted Purple
2560924,2004-07-16,research,40.420499,-79.846565,,Allegheny,Pennsylvania,Limenitis arthemis arthemis × astyanax,White Admiral × Red-spotted Purple
2560933,2008-08-08,research,40.420488,-79.84667,,Allegheny,Pennsylvania,Limenitis arthemis arthemis × astyanax,White Admiral × Red-spotted Purple
2614370,2006-08-25,research,40.391061,-89.866426,,Mason,Illinois,Limenitis arthemis astyanax,Red-spotted Purple
2626005,2015-07-11,research,40.0587833333,-83.794425,,Champaign,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
2637555,2015-09-05,research,37.0185386927,-75.9483593557,,Northampton,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
2640430,2015-07-25,research,42.4717,-73.476348,,Columbia,New York,Limenitis arthemis astyanax,Red-spotted Purple
2650072,2007-08-10,research,33.900012,-83.390109,,Clarke,Georgia,Limenitis arthemis astyanax,Red-spotted Purple
2681971,2014-08-28,research,43.853257,-72.589013,Royalton,Windsor,Vermont,Limenitis arthemis arthemis × astyanax,White Admiral × Red-spotted Purple
2687685,2003-06-30,research,42.264399,-83.075863,,Essex,,Limenitis arthemis astyanax,Red-spotted Purple
2731894,2013-05-24,research,36.647569,-76.552858,,Suffolk,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
2767159,2013-09-15,research,36.0859959309,-78.7265673932,,Granville,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
2861606,2015-09-09,research,41.658637,-81.40956,,Lake,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
2872536,2016-04-02,research,31.4975,-93.0486,,,Louisiana,Limenitis arthemis astyanax,Red-spotted Purple
2882695,2015-07-25,research,33.1582738534,-96.6152120697,,Collin,Texas,Limenitis arthemis astyanax,Red-spotted Purple
2885709,2016-04-05,research,33.8296648767,-80.8224238829,,Richland,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
2896670,2016-04-07,research,30.812297,-94.0237,,Jasper,Texas,Limenitis arthemis astyanax,Red-spotted Purple
2908681,2016-04-09,research,36.1658736394,-95.9400527697,,Tulsa,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
2912220,2016-04-10,research,30.48034252,-90.98430607,,,Louisiana,Limenitis arthemis astyanax,Red-spotted Purple
2939234,2015-09-07,research,39.3305383333,-82.1007528333,,Athens,Ohio,Limenitis arthemis astyanax,Red-spotted Purple
2948796,2016-04-16,research,33.8298383333,-80.82167,,Richland,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
2957913,2016-04-14,research,33.066172,-96.963751,,Denton,Texas,Limenitis arthemis astyanax,Red-spotted Purple
2961836,2016-04-17,research,35.983591,-95.785578,,Tulsa,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
3032787,2016-04-25,research,36.213721,-95.904763,,Tulsa,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
3034242,2016-04-24,research,37.546364,-77.511002,,Richmond city,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
3045106,2016-04-17,research,34.09478,-81.128281,,Richland,South Carolina,Limenitis arthemis astyanax,Red-spotted Purple
3052707,2016-04-26,research,38.152173,-76.873918,,Westmoreland,Virginia,Limenitis arthemis astyanax,Red-spotted Purple
3074871,2016-05-01,research,36.4736416667,-94.337105,,Benton,Arkansas,Limenitis arthemis astyanax,Red-spotted Purple
3075376,2016-05-01,research,35.9560795831,-79.1526102138,,Chatham,North Carolina,Limenitis arthemis astyanax,Red-spotted Purple
3100584,2015-10-16,research,36.017877,-95.973293,,Tulsa,Oklahoma,Limenitis arthemis astyanax,Red-spotted Purple
